# t x y z qx qy qz qw
1726601867.612612963 210.698061759 34.511963610 70.957613357 0.160652872 -0.115027972 0.073829237 0.977501133
1726601867.615115881 210.746124150 34.512811875 70.971038569 0.160464166 -0.114815209 0.073547027 0.977578413
1726601867.617635012 210.794194624 34.513648402 70.984444015 0.160276182 -0.114601374 0.073265531 0.977655477
1726601867.620258093 210.842273204 34.514473221 70.997829649 0.160088901 -0.114386497 0.072984741 0.977732326
1726601867.622582912 210.890359912 34.515286366 71.011195423 0.159902293 -0.114170616 0.072704648 0.977808960
1726601867.625052929 210.938454759 34.516087932 71.024541314 0.159716519 -0.113953672 0.072425089 0.977885372
1726601867.627599001 210.986557762 34.516877946 71.037867273 0.159531789 -0.113735594 0.072146117 0.977961534
1726601867.630098104 211.034668938 34.517656433 71.051173255 0.159348222 -0.113516348 0.071867759 0.978037427
1726601867.632594109 211.082788309 34.518423424 71.064459209 0.159165874 -0.113295929 0.071590031 0.978113043
1726601867.635135889 211.130915895 34.519178948 71.077725084 0.158984756 -0.113074355 0.071312934 0.978188378
1726601867.637655973 211.179051722 34.519923038 71.090970828 0.158804847 -0.112851655 0.071036464 0.978263433
1726601867.640126944 211.227195813 34.520655724 71.104196389 0.158626107 -0.112627872 0.070760611 0.978338212
1726601867.642596006 211.275348192 34.521377041 71.117401712 0.158448482 -0.112403053 0.070485362 0.978412718
1726601867.645132065 211.323509004 34.522086950 71.130586751 0.158271977 -0.112177214 0.070210914 0.978486935
1726601867.647593021 211.371678265 34.522785478 71.143751453 0.158096779 -0.111950288 0.069937312 0.978560838
1726601867.650093079 211.419855996 34.523472651 71.156895765 0.157922983 -0.111722248 0.069664575 0.978634415
1726601867.652566910 211.468042217 34.524148500 71.170019632 0.157750623 -0.111493094 0.069392709 0.978707660
1726601867.655075073 211.516236954 34.524813055 71.183122998 0.157579688 -0.111262848 0.069121711 0.978780573
1726601867.657629967 211.564440230 34.525466349 71.196205806 0.157410139 -0.111031542 0.068851567 0.978853159
1726601867.660078049 211.612652070 34.526108414 71.209267999 0.157241917 -0.110799221 0.068582263 0.978925424
1726601867.662596941 211.660872502 34.526739284 71.222309517 0.157074950 -0.110565937 0.068313780 0.978997375
1726601867.665158033 211.709101563 34.527358925 71.235330278 0.156909112 -0.110331841 0.068046292 0.979069006
1726601867.667678118 211.757339290 34.527967374 71.248330218 0.156744321 -0.110097103 0.067779792 0.979140309
1726601867.670113087 211.805585716 34.528564667 71.261309275 0.156580495 -0.109861859 0.067514266 0.979211287
1726601867.672589064 211.853840873 34.529150839 71.274267388 0.156417552 -0.109626223 0.067249699 0.979281940
1726601867.675091028 211.902104791 34.529725926 71.287204498 0.156255413 -0.109390292 0.066986071 0.979352274
1726601867.677601099 211.950377499 34.530289962 71.300120549 0.156094001 -0.109154148 0.066723365 0.979422293
1726601867.680161953 211.998659026 34.530842983 71.313015482 0.155933243 -0.108917862 0.066461557 0.979492003
1726601867.682641983 212.046949399 34.531385022 71.325889242 0.155773068 -0.108681496 0.066200629 0.979561412
1726601867.685163975 212.095248635 34.531916109 71.338741782 0.155613411 -0.108444978 0.065940540 0.979630542
1726601867.687601089 212.143556743 34.532436274 71.351573057 0.155454199 -0.108208134 0.065681239 0.979699427
1726601867.690076113 212.191873735 34.532945547 71.364383021 0.155295373 -0.107970855 0.065422681 0.979768092
1726601867.692580938 212.240199628 34.533443958 71.377171627 0.155136875 -0.107733074 0.065164832 0.979836557
1726601867.695101023 212.288534440 34.533931539 71.389938824 0.154978655 -0.107494756 0.064907662 0.979904837
1726601867.697614908 212.336878192 34.534408322 71.402684564 0.154820666 -0.107255892 0.064651147 0.979972941
1726601867.700242043 212.385230906 34.534874341 71.415408794 0.154662863 -0.107016486 0.064395265 0.980040877
1726601867.702589989 212.433592605 34.535329627 71.428111464 0.154505208 -0.106776558 0.064139996 0.980108651
1726601867.705105066 212.481963302 34.535774208 71.440792526 0.154347813 -0.106535996 0.063885349 0.980176258
1726601867.707662106 212.530343004 34.536208106 71.453451936 0.154190898 -0.106294604 0.063631346 0.980243682
1726601867.710088015 212.578731722 34.536631347 71.466089647 0.154034594 -0.106052251 0.063377999 0.980310917
1726601867.712605953 212.627129474 34.537043960 71.478705609 0.153878975 -0.105808867 0.063125309 0.980377958
1726601867.715132952 212.675536276 34.537445973 71.491299770 0.153724071 -0.105564415 0.062873271 0.980444805
1726601867.717623949 212.723952151 34.537837419 71.503872075 0.153569882 -0.105318892 0.062621878 0.980511460
1726601867.720175982 212.772377120 34.538218329 71.516422470 0.153416391 -0.105072311 0.062371115 0.980577924
1726601867.722594023 212.820811207 34.538588737 71.528950898 0.153263565 -0.104824701 0.062120969 0.980644200
1726601867.725071907 212.869254536 34.538948811 71.541457372 0.153111737 -0.104575966 0.061871116 0.980710267
1726601867.727641106 212.917707123 34.539298569 71.553941835 0.152961381 -0.104326020 0.061621672 0.980776053
1726601867.730118036 212.966168990 34.539638035 71.566404227 0.152812791 -0.104074825 0.061372706 0.980841513
1726601867.732670069 213.014640158 34.539967235 71.578844489 0.152666129 -0.103822376 0.061124265 0.980906617
1726601867.735116005 213.063120650 34.540286197 71.591262560 0.152521469 -0.103568687 0.060876364 0.980971354
1726601867.737601995 213.111610494 34.540594949 71.603658377 0.152378821 -0.103313796 0.060629013 0.981035717
1726601867.740113974 213.160109713 34.540893524 71.616031878 0.152238148 -0.103057746 0.060382204 0.981099708
1726601867.742574930 213.208618336 34.541181950 71.628382999 0.152099388 -0.102800592 0.060135928 0.981163332
1726601867.745091915 213.257136384 34.541460257 71.640711678 0.151962609 -0.102542322 0.059890199 0.981226580
1726601867.747703075 213.305663877 34.541728467 71.653017853 0.151827973 -0.102282878 0.059645050 0.981289431
1726601867.750329971 213.354200837 34.541986606 71.665301460 0.151695542 -0.102022240 0.059400497 0.981351877
1726601867.752645969 213.402747286 34.542234704 71.677562436 0.151565321 -0.101760414 0.059156539 0.981413916
1726601867.755110025 213.451303252 34.542472787 71.689800714 0.151437263 -0.101497428 0.058913169 0.981475556
1726601867.757627964 213.499868759 34.542700888 71.702016226 0.151311293 -0.101233324 0.058670370 0.981536802
1726601867.760198116 213.548443835 34.542919035 71.714208907 0.151187320 -0.100968151 0.058428126 0.981597667
1726601867.762631893 213.597028508 34.543127262 71.726378687 0.151065238 -0.100701968 0.058186413 0.981658163
1726601867.765583992 213.645622814 34.543325456 71.738525458 0.150944836 -0.100434832 0.057945583 0.981718295
1726601867.767564058 213.694226770 34.543513648 71.750649157 0.150825994 -0.100166695 0.057705589 0.981778090
1726601867.770119905 213.742840401 34.543691870 71.762749717 0.150708593 -0.099897541 0.057466395 0.981837570
1726601867.772547007 213.791463730 34.543860151 71.774827072 0.150592518 -0.099627384 0.057227968 0.981896755
1726601867.775130987 213.840096782 34.544018525 71.786881154 0.150477661 -0.099356249 0.056990275 0.981955660
1726601867.777579069 213.888739584 34.544167024 71.798911892 0.150363918 -0.099084178 0.056753288 0.982014298
1726601867.780247927 213.937392164 34.544305680 71.810919218 0.150251190 -0.098811218 0.056516985 0.982072682
1726601867.782609940 213.986054551 34.544434526 71.822903060 0.150139386 -0.098537426 0.056281341 0.982130822
1726601867.785144091 214.034726760 34.544553662 71.834863372 0.150028621 -0.098262758 0.056046173 0.982188714
1726601867.787614107 214.083408814 34.544663111 71.846800086 0.149919074 -0.097987153 0.055811513 0.982246336
1726601867.790113926 214.132100735 34.544762900 71.858713133 0.149810836 -0.097710589 0.055577378 0.982303675
1726601867.792608023 214.180802547 34.544853058 71.870602443 0.149703946 -0.097433070 0.055343771 0.982360724
1726601867.795149088 214.229514277 34.544933614 71.882467944 0.149598398 -0.097154618 0.055110691 0.982417483
1726601867.797605038 214.278235952 34.545004598 71.894309565 0.149494159 -0.096875272 0.054878131 0.982473953
1726601867.800101995 214.326967599 34.545066042 71.906127234 0.149391177 -0.096595075 0.054646078 0.982530139
1726601867.802563906 214.375709248 34.545117975 71.917920879 0.149289391 -0.096314083 0.054414522 0.982586045
1726601867.805088997 214.424461032 34.545160430 71.929690456 0.149188694 -0.096032223 0.054183421 0.982641696
1726601867.807646990 214.473222962 34.545193433 71.941435903 0.149089012 -0.095749329 0.053952729 0.982697123
1726601867.810092926 214.521995055 34.545217014 71.953157154 0.148990269 -0.095465304 0.053722410 0.982752348
1726601867.812716961 214.570777330 34.545231201 71.964854140 0.148892393 -0.095180097 0.053492434 0.982807389
1726601867.815179110 214.619569810 34.545236025 71.976526791 0.148795314 -0.094893697 0.053262777 0.982862258
1726601867.817682028 214.668372519 34.545231519 71.988175032 0.148698963 -0.094606116 0.053033418 0.982916964
1726601867.820167065 214.717185484 34.545217713 71.999798790 0.148603279 -0.094317385 0.052804343 0.982971514
1726601867.822566986 214.766008733 34.545194642 72.011397988 0.148508203 -0.094027548 0.052575536 0.983025914
1726601867.825094938 214.814842300 34.545162245 72.022972524 0.148414562 -0.093736657 0.052347397 0.983080010
1726601867.827620983 214.863686217 34.545120521 72.034522309 0.148323853 -0.093444718 0.052120277 0.983133560
1726601867.830147982 214.912540516 34.545069474 72.046047257 0.148237042 -0.093151763 0.051894407 0.983186401
1726601867.832592964 214.961405228 34.545009115 72.057547284 0.148154708 -0.092857842 0.051669930 0.983238436
1726601867.835172892 215.010280385 34.544939462 72.069022307 0.148077156 -0.092563012 0.051446925 0.983289611
1726601867.837593079 215.059166016 34.544860533 72.080472243 0.148004498 -0.092267341 0.051225431 0.983339901
1726601867.840091944 215.108062154 34.544772350 72.091897013 0.147936712 -0.091970901 0.051005453 0.983389306
1726601867.842585087 215.156968827 34.544674937 72.103296536 0.147873682 -0.091673764 0.050786976 0.983437837
1726601867.845144987 215.205885946 34.544568386 72.114670731 0.147815312 -0.091375973 0.050569784 0.983485517
1726601867.847594023 215.254813540 34.544452722 72.126019519 0.147761387 -0.091077604 0.050353841 0.983532375
1726601867.850111008 215.303751640 34.544327970 72.137342822 0.147711672 -0.090778729 0.050139104 0.983578444
1726601867.852618933 215.352700276 34.544194156 72.148640563 0.147665919 -0.090479419 0.049925530 0.983623756
1726601867.855119944 215.401659477 34.544051304 72.159912665 0.147623882 -0.090179743 0.049713072 0.983668345
1726601867.857615948 215.450629273 34.543899441 72.171159053 0.147585311 -0.089879770 0.049501684 0.983712248
1726601867.860167027 215.499609692 34.543738590 72.182379652 0.147549970 -0.089579562 0.049291322 0.983755495
1726601867.862622023 215.548600765 34.543568777 72.193574388 0.147517625 -0.089279181 0.049081941 0.983798120
1726601867.865166903 215.597602514 34.543390096 72.204743210 0.147488107 -0.088978658 0.048873307 0.983840158
1726601867.867677927 215.646614967 34.543202571 72.215886047 0.147461209 -0.088678048 0.048665381 0.983881637
1726601867.870151997 215.695638152 34.543006225 72.227002828 0.147436739 -0.088377406 0.048458128 0.983922584
1726601867.872601986 215.744672098 34.542801081 72.238093484 0.147414515 -0.088076784 0.048251515 0.983963024
1726601867.875125885 215.793716831 34.542587162 72.249157948 0.147394366 -0.087776231 0.048045511 0.984002979
1726601867.877623081 215.842772378 34.542364489 72.260196152 0.147376135 -0.087475792 0.047840085 0.984042472
1726601867.880168915 215.891838765 34.542133083 72.271208033 0.147359672 -0.087175511 0.047635210 0.984081523
1726601867.882642031 215.940916018 34.541892964 72.282193526 0.147344839 -0.086875430 0.047430861 0.984120151
1726601867.885144949 215.990004164 34.541644082 72.293152550 0.147331460 -0.086575553 0.047227198 0.984158375
1726601867.887634993 216.039103217 34.541386454 72.304085050 0.147319410 -0.086275802 0.047024180 0.984196222
1726601867.890151978 216.088213197 34.541120098 72.314990971 0.147308574 -0.085976133 0.046821771 0.984233717
1726601867.892589092 216.137334123 34.540845032 72.325870255 0.147298845 -0.085676522 0.046619941 0.984270880
1726601867.895077944 216.186466017 34.540561275 72.336722846 0.147290126 -0.085376963 0.046418661 0.984307727
1726601867.897595882 216.235608899 34.540268845 72.347548690 0.147282324 -0.085077460 0.046217909 0.984344273
1726601867.900113106 216.284762791 34.539967761 72.358347731 0.147275357 -0.084778027 0.046017663 0.984380531
1726601867.902575016 216.333927716 34.539658041 72.369119914 0.147269145 -0.084478679 0.045817902 0.984416513
1726601867.905105114 216.383103817 34.539339636 72.379865185 0.147263384 -0.084179475 0.045618766 0.984452254
1726601867.907625914 216.432291116 34.539012572 72.390583495 0.147257744 -0.083880445 0.045420185 0.984487803
1726601867.910087109 216.481489634 34.538676871 72.401274793 0.147251994 -0.083581617 0.045222105 0.984523197
1726601867.912584066 216.530699393 34.538332553 72.411939029 0.147245972 -0.083283020 0.045024486 0.984558458
1726601867.915112019 216.579920414 34.537979640 72.422576155 0.147239567 -0.082984680 0.044827299 0.984593605
1726601867.917663097 216.629152718 34.537618152 72.433186123 0.147232703 -0.082686620 0.044630521 0.984628646
1726601867.920125008 216.678396326 34.537248107 72.443768886 0.147225333 -0.082388862 0.044434133 0.984663590
1726601867.922569036 216.727651260 34.536869525 72.454324399 0.147217428 -0.082091428 0.044238123 0.984698439
1726601867.925101995 216.776917529 34.536482558 72.464852657 0.147209382 -0.081794270 0.044042144 0.984733154
1726601867.927567005 216.826195157 34.536087211 72.475353614 0.147201717 -0.081497391 0.043846293 0.984767654
1726601867.930084944 216.875484162 34.535683493 72.485827224 0.147194783 -0.081200800 0.043650635 0.984801883
1726601867.932641029 216.924784565 34.535271411 72.496273444 0.147188802 -0.080904509 0.043455211 0.984835804
1726601867.935081005 216.974096385 34.534850977 72.506692232 0.147183907 -0.080608531 0.043260041 0.984869398
1726601867.937591076 217.023419642 34.534422200 72.517083549 0.147180167 -0.080312880 0.043065138 0.984902652
1726601867.940253019 217.072754355 34.533985091 72.527447354 0.147177601 -0.080017571 0.042870504 0.984935562
1726601867.942584038 217.122100541 34.533539662 72.537783611 0.147176204 -0.079722618 0.042676135 0.984968130
1726601867.945075035 217.171458098 34.533085922 72.548092268 0.147175973 -0.079427969 0.042482019 0.985000360
1726601867.947638035 217.220827033 34.532623879 72.558373294 0.147176860 -0.079133522 0.042288128 0.985032269
1726601867.950128078 217.270207359 34.532153543 72.568626660 0.147178809 -0.078839210 0.042094440 0.985063874
1726601867.952641010 217.319599087 34.531674924 72.578852334 0.147181757 -0.078544989 0.041900932 0.985095187
1726601867.955163002 217.369002233 34.531188031 72.589050285 0.147185643 -0.078250833 0.041707585 0.985126221
1726601867.957586050 217.418416810 34.530692876 72.599220483 0.147190403 -0.077956728 0.041514380 0.985156988
1726601867.960134029 217.467842833 34.530189469 72.609362897 0.147195976 -0.077662668 0.041321302 0.985187497
1726601867.962696075 217.517280318 34.529677818 72.619477494 0.147202304 -0.077368653 0.041128336 0.985217759
1726601867.965142012 217.566729277 34.529157935 72.629564250 0.147209327 -0.077074624 0.040935457 0.985247788
1726601867.967622995 217.616189714 34.528629825 72.639623138 0.147216991 -0.076780476 0.040742637 0.985277602
1726601867.970086098 217.665661641 34.528093498 72.649654133 0.147225244 -0.076486138 0.040549852 0.985307215
1726601867.972601891 217.715145068 34.527548963 72.659657207 0.147234037 -0.076191567 0.040357083 0.985336638
1726601867.975119114 217.764640007 34.526996229 72.669632331 0.147243326 -0.075896738 0.040164312 0.985365879
1726601867.977629900 217.814146474 34.526435305 72.679579478 0.147253067 -0.075601639 0.039971527 0.985394948
1726601867.980196953 217.863664481 34.525866201 72.689498617 0.147263224 -0.075306270 0.039778715 0.985423849
1726601867.982603073 217.913194043 34.525288926 72.699389718 0.147273761 -0.075010638 0.039585866 0.985452588
1726601867.985132933 217.962735049 34.524703487 72.709252740 0.147284674 -0.074714619 0.039392957 0.985481175
1726601867.987574100 218.012287497 34.524109889 72.719087663 0.147295926 -0.074418001 0.039199947 0.985509632
1726601867.990086079 218.061851388 34.523508139 72.728894464 0.147307484 -0.074120638 0.039006803 0.985537978
1726601867.992558956 218.111426730 34.522898245 72.738673115 0.147319320 -0.073822443 0.038813503 0.985566221
1726601867.995070934 218.161013533 34.522280218 72.748423586 0.147331406 -0.073523356 0.038620031 0.985594372
1726601867.997575998 218.210611808 34.521654067 72.758145846 0.147343719 -0.073223354 0.038426372 0.985622434
1726601868.000139952 218.260221569 34.521019802 72.767839860 0.147356237 -0.072922427 0.038232518 0.985650411
1726601868.002602100 218.309842830 34.520377435 72.777505593 0.147368939 -0.072620585 0.038038461 0.985678306
1726601868.005083084 218.359475609 34.519726833 72.787142966 0.147381718 -0.072317838 0.037844588 0.985706116
1726601868.007611990 218.409119915 34.519068006 72.796751947 0.147394547 -0.072014100 0.037650873 0.985733853
1726601868.010060072 218.458775756 34.518400967 72.806332501 0.147407406 -0.071709319 0.037457297 0.985761523
1726601868.012600899 218.508443147 34.517725728 72.815884588 0.147420276 -0.071403475 0.037263846 0.985789132
1726601868.015108109 218.558122100 34.517042303 72.825408168 0.147433137 -0.071096569 0.037070507 0.985816679
1726601868.017600060 218.607812633 34.516350706 72.834903197 0.147445975 -0.070788615 0.036877270 0.985844168
1726601868.020154953 218.657514761 34.515650952 72.844369633 0.147458775 -0.070479640 0.036684129 0.985871596
1726601868.022581100 218.707228502 34.514943057 72.853807430 0.147471524 -0.070169677 0.036491075 0.985898964
1726601868.025146008 218.756953864 34.514227016 72.863216541 0.147484998 -0.069858613 0.036298207 0.985926158
1726601868.027673006 218.806690850 34.513502811 72.872596921 0.147500500 -0.069546229 0.036105689 0.985952993
1726601868.030123949 218.856439467 34.512770433 72.881948521 0.147518879 -0.069232392 0.035913633 0.985979344
1726601868.032665968 218.906199725 34.512029878 72.891271288 0.147540653 -0.068917024 0.035722104 0.986005137
1726601868.035134077 218.955971639 34.511281148 72.900565170 0.147566109 -0.068600098 0.035531139 0.986030328
1726601868.037626982 219.005755224 34.510524250 72.909830109 0.147595368 -0.068281614 0.035340756 0.986054897
1726601868.040163994 219.055550497 34.509759193 72.919066047 0.147628434 -0.067961597 0.035150958 0.986078839
1726601868.042586088 219.105357477 34.508985987 72.928272923 0.147665233 -0.067640089 0.034961738 0.986102162
1726601868.045067072 219.155176170 34.508204717 72.937450706 0.147705677 -0.067316978 0.034772860 0.986124894
1726601868.047694921 219.205006579 34.507415390 72.946599341 0.147749604 -0.066992095 0.034584275 0.986147069
1726601868.050111055 219.254848711 34.506618020 72.955718772 0.147796835 -0.066665348 0.034395944 0.986168721
1726601868.052602053 219.304702579 34.505812621 72.964808936 0.147847178 -0.066336693 0.034207829 0.986189880
1726601868.055087090 219.354568199 34.504999209 72.973869765 0.147900440 -0.066006126 0.034019901 0.986210575
1726601868.057616949 219.404445588 34.504177801 72.982901191 0.147956427 -0.065673674 0.033832135 0.986230830
1726601868.060147047 219.454334767 34.503348416 72.991903141 0.148014956 -0.065339380 0.033644507 0.986250671
1726601868.062588930 219.504235755 34.502511072 73.000875538 0.148075842 -0.065003307 0.033456997 0.986270117
1726601868.065109015 219.554148458 34.501665794 73.009818291 0.148138789 -0.064665525 0.033269569 0.986289210
1726601868.067655087 219.604072898 34.500812608 73.018731323 0.148203367 -0.064326117 0.033082173 0.986308006
1726601868.070058107 219.654009099 34.499951539 73.027614552 0.148269247 -0.063985171 0.032894769 0.986326550
1726601868.072634935 219.703957086 34.499082614 73.036467898 0.148336178 -0.063642770 0.032707330 0.986344872
1726601868.075124979 219.753916882 34.498205858 73.045291278 0.148403963 -0.063299002 0.032519835 0.986362996
1726601868.077579975 219.803888512 34.497321296 73.054084608 0.148472450 -0.062953953 0.032332271 0.986380938
1726601868.080073118 219.853872002 34.496428953 73.062847802 0.148541516 -0.062607707 0.032144626 0.986398711
1726601868.082580090 219.903867376 34.495528853 73.071580776 0.148611065 -0.062260349 0.031956894 0.986416320
1726601868.085105896 219.953874664 34.494620950 73.080283419 0.148680978 -0.061911991 0.031769275 0.986433771
1726601868.087605000 220.003893890 34.493705268 73.088955647 0.148751187 -0.061562713 0.031581763 0.986451068
1726601868.090131998 220.053925079 34.492781832 73.097597372 0.148821635 -0.061212595 0.031394352 0.986468212
1726601868.092581987 220.103968256 34.491850668 73.106208508 0.148892277 -0.060861713 0.031207040 0.986485206
1726601868.095105886 220.154023447 34.490911800 73.114788967 0.148963074 -0.060510142 0.031019823 0.986502051
1726601868.097589016 220.204090677 34.489965255 73.123338664 0.149033990 -0.060157954 0.030832696 0.986518746
1726601868.100223064 220.254169970 34.489011057 73.131857512 0.149104998 -0.059805219 0.030645657 0.986535290
1726601868.102588892 220.304261350 34.488049232 73.140345426 0.149176069 -0.059452008 0.030458705 0.986551685
1726601868.105082989 220.354364717 34.487079878 73.148802332 0.149247097 -0.059098290 0.030271602 0.986567953
1726601868.107605934 220.404480085 34.486103024 73.157228154 0.149317795 -0.058744021 0.030084300 0.986584143
1726601868.110079050 220.454607473 34.485118699 73.165622814 0.149387972 -0.058389185 0.029896765 0.986600284
1726601868.112603903 220.504746898 34.484126930 73.173986229 0.149457506 -0.058033789 0.029708973 0.986616395
1726601868.115132093 220.554898383 34.483127743 73.182318321 0.149526323 -0.057677852 0.029520910 0.986632485
1726601868.117679119 220.605061947 34.482121165 73.190619007 0.149594385 -0.057321406 0.029332567 0.986648558
1726601868.120132923 220.655237612 34.481107223 73.198888205 0.149661680 -0.056964491 0.029143940 0.986664613
1726601868.122611046 220.705425402 34.480085942 73.207125834 0.149728211 -0.056607150 0.028955024 0.986680647
1726601868.125112057 220.755625327 34.479057335 73.215331817 0.149794474 -0.056249285 0.028765855 0.986696589
1726601868.127600908 220.805837394 34.478021403 73.223506077 0.149861286 -0.055890696 0.028576484 0.986712324
1726601868.130136967 220.856061612 34.476978156 73.231648538 0.149929197 -0.055531262 0.028386948 0.986727772
1726601868.132658958 220.906297996 34.475927605 73.239759119 0.149998558 -0.055170914 0.028197270 0.986742883
1726601868.135099888 220.956546561 34.474869766 73.247837740 0.150069580 -0.054809624 0.028007466 0.986757624
1726601868.137588024 221.006807325 34.473804655 73.255884317 0.150142375 -0.054447394 0.027817539 0.986771976
1726601868.140127897 221.057080308 34.472732292 73.263898768 0.150216981 -0.054084246 0.027627495 0.986785931
1726601868.142556906 221.107365529 34.471652698 73.271881009 0.150293390 -0.053720217 0.027437335 0.986799487
1726601868.145092010 221.157663008 34.470565820 73.279830935 0.150371514 -0.053355318 0.027247256 0.986812649
1726601868.147665977 221.207972757 34.469471678 73.287748468 0.150451284 -0.052989487 0.027057234 0.986825431
1726601868.150171041 221.258294792 34.468370293 73.295633527 0.150532619 -0.052622701 0.026867254 0.986837845
1726601868.152584076 221.308629129 34.467261688 73.303486028 0.150615427 -0.052254965 0.026677300 0.986849904
1726601868.155133009 221.358975787 34.466145885 73.311305887 0.150699614 -0.051886303 0.026487358 0.986861620
1726601868.157649994 221.409334787 34.465022908 73.319093018 0.150785088 -0.051516756 0.026297420 0.986873004
1726601868.160144091 221.459706149 34.463892780 73.326847336 0.150871756 -0.051146371 0.026107476 0.986884067
1726601868.162616014 221.510089893 34.462755527 73.334568754 0.150959527 -0.050775205 0.025917521 0.986894818
1726601868.165144920 221.560485922 34.461611244 73.342257195 0.151048390 -0.050403285 0.025727337 0.986905262
1726601868.167584896 221.610894257 34.460459957 73.349912573 0.151138263 -0.050030674 0.025536922 0.986915408
1726601868.170090914 221.661314919 34.459301689 73.357534799 0.151229071 -0.049657439 0.025346274 0.986925262
1726601868.172646999 221.711747930 34.458136464 73.365123788 0.151320742 -0.049283641 0.025155390 0.986934832
1726601868.175154924 221.762193313 34.456964307 73.372679453 0.151413209 -0.048909347 0.024964267 0.986944123
1726601868.177596092 221.812651090 34.455785241 73.380201708 0.151506411 -0.048534619 0.024772906 0.986953140
1726601868.180203915 221.863121281 34.454599291 73.387690467 0.151600289 -0.048159520 0.024581305 0.986961890
1726601868.182605982 221.913603909 34.453406480 73.395145645 0.151694788 -0.047784111 0.024389462 0.986970377
1726601868.185133934 221.964098994 34.452206834 73.402567161 0.151789699 -0.047408453 0.024197364 0.986978629
1726601868.187640905 222.014606557 34.451000384 73.409954932 0.151884707 -0.047032609 0.024004989 0.986986692
1726601868.190110922 222.065126619 34.449787156 73.417308879 0.151979595 -0.046656637 0.023812321 0.986994597
1726601868.192595959 222.115659201 34.448567177 73.424628921 0.152074218 -0.046280592 0.023619351 0.987002363
1726601868.195099115 222.166204322 34.447340471 73.431914979 0.152168476 -0.045904525 0.023426070 0.987010004
1726601868.197585106 222.216762002 34.446107064 73.439166975 0.152262313 -0.045528486 0.023232477 0.987017526
1726601868.200139046 222.267332261 34.444866977 73.446384833 0.152355694 -0.045152519 0.023038568 0.987024932
1726601868.202572107 222.317915119 34.443620234 73.453568476 0.152448607 -0.044776671 0.022844341 0.987032222
1726601868.205120087 222.368510591 34.442366930 73.460717854 0.152541090 -0.044400949 0.022649585 0.987039395
1726601868.207653046 222.419118696 34.441107085 73.467832892 0.152633154 -0.044025395 0.022454300 0.987046447
1726601868.210114956 222.469739454 34.439840719 73.474913520 0.152724817 -0.043650044 0.022258488 0.987053374
1726601868.212635040 222.520372882 34.438567854 73.481959667 0.152816101 -0.043274934 0.022062153 0.987060171
1726601868.215115070 222.571018997 34.437288507 73.488971263 0.152907030 -0.042900098 0.021865298 0.987066832
1726601868.217638016 222.621677818 34.436002697 73.495948242 0.152997625 -0.042525568 0.021667924 0.987073353
1726601868.220206976 222.672349361 34.434710442 73.502890537 0.153087914 -0.042151373 0.021470034 0.987079728
1726601868.222585917 222.723033642 34.433411759 73.509798084 0.153177921 -0.041777542 0.021271632 0.987085953
1726601868.225078106 222.773730438 34.432106664 73.516670804 0.153267732 -0.041404032 0.021072710 0.987092017
1726601868.227610111 222.824439756 34.430795170 73.523508642 0.153357363 -0.041030748 0.020873252 0.987097920
1726601868.230068922 222.875161605 34.429477291 73.530311540 0.153446833 -0.040657635 0.020673248 0.987103664
1726601868.232594967 222.925895997 34.428153042 73.537079444 0.153536160 -0.040284655 0.020472691 0.987109246
1726601868.235136986 222.976642943 34.426822436 73.543812296 0.153625358 -0.039911792 0.020271577 0.987114665
1726601868.237603903 223.027402457 34.425485488 73.550510041 0.153714444 -0.039539037 0.020069901 0.987119918
1726601868.240159988 223.078174552 34.424142211 73.557172623 0.153803434 -0.039166396 0.019867665 0.987125004
1726601868.242577076 223.128959241 34.422792618 73.563799987 0.153892339 -0.038793877 0.019664867 0.987129919
1726601868.245150089 223.179756533 34.421436723 73.570392083 0.153981176 -0.038421425 0.019461499 0.987134662
1726601868.247586966 223.230566433 34.420074534 73.576948863 0.154069954 -0.038048939 0.019257543 0.987139238
1726601868.250103951 223.281388949 34.418706063 73.583470278 0.154158686 -0.037676356 0.019052989 0.987143645
1726601868.252592087 223.332224088 34.417331321 73.589956280 0.154247383 -0.037303634 0.018847829 0.987147883
1726601868.255079985 223.383071863 34.415950319 73.596406817 0.154336056 -0.036930757 0.018642060 0.987151951
1726601868.257611036 223.433932283 34.414563069 73.602821839 0.154424713 -0.036557718 0.018435680 0.987155847
1726601868.260221004 223.484805360 34.413169582 73.609201295 0.154513368 -0.036184522 0.018228689 0.987159569
1726601868.262639999 223.535691107 34.411769869 73.615545134 0.154602026 -0.035811183 0.018021089 0.987163114
1726601868.265105009 223.586589307 34.410363869 73.621853263 0.154690722 -0.035437814 0.017813110 0.987166468
1726601868.267623901 223.637499981 34.408951595 73.628125623 0.154779455 -0.035064553 0.017604772 0.987169625
1726601868.270124912 223.688423149 34.407533059 73.634362162 0.154868228 -0.034691509 0.017396089 0.987172582
1726601868.272578001 223.739358828 34.406108273 73.640562827 0.154957040 -0.034318759 0.017187071 0.987175336
1726601868.275105953 223.790307034 34.404677248 73.646727569 0.155045893 -0.033946366 0.016977725 0.987177883
1726601868.277626038 223.841267782 34.403239994 73.652856342 0.155134787 -0.033574379 0.016768059 0.987180222
1726601868.280138969 223.892241086 34.401796520 73.658949099 0.155223724 -0.033202836 0.016558076 0.987182353
