# t x y z qx qy qz qw
1726601377.256158113 156.451075873 121.706475119 58.719177674 0.138159711 -0.108061381 0.520381384 0.835725941
1726601377.258666992 156.474452349 121.745991760 58.736707736 0.138077698 -0.107788266 0.520386643 0.835771488
1726601377.261199951 156.497835963 121.785512453 58.754218228 0.137995511 -0.107513327 0.520391641 0.835817362
1726601377.263672113 156.521226728 121.825037251 58.771709036 0.137913233 -0.107236495 0.520396410 0.835863536
1726601377.266189098 156.544624658 121.864566213 58.789180044 0.137830922 -0.106957755 0.520400959 0.835909994
1726601377.268676996 156.568029767 121.904099396 58.806631134 0.137748620 -0.106677129 0.520405293 0.835956721
1726601377.271250010 156.591442070 121.943636861 58.824062187 0.137666360 -0.106394673 0.520409405 0.836003707
1726601377.273741961 156.614861580 121.983178671 58.841473084 0.137584166 -0.106110460 0.520413283 0.836050945
1726601377.276170015 156.638288433 122.022724948 58.858863736 0.137502082 -0.105824497 0.520417085 0.836098326
1726601377.278661966 156.661722646 122.062275745 58.876234026 0.137420284 -0.105536662 0.520420874 0.836145796
1726601377.281245947 156.685164236 122.101831116 58.893583835 0.137338888 -0.105246900 0.520424685 0.836193319
1726601377.283694983 156.708613218 122.141391121 58.910913045 0.137257969 -0.104955219 0.520428533 0.836240871
1726601377.286240101 156.732069610 122.180955818 58.928221536 0.137177572 -0.104661657 0.520432417 0.836288437
1726601377.288733959 156.755533428 122.220525269 58.945509187 0.137097721 -0.104366286 0.520436327 0.836336011
1726601377.291204929 156.779004689 122.260099535 58.962775877 0.137018426 -0.104069192 0.520440245 0.836383587
1726601377.293736935 156.802483411 122.299678680 58.980021486 0.136939690 -0.103770474 0.520444153 0.836431165
1726601377.296252966 156.825969659 122.339262848 58.997245939 0.136861383 -0.103470090 0.520448021 0.836478786
1726601377.298774958 156.849463440 122.378852079 59.014449127 0.136783335 -0.103167869 0.520451835 0.836526507
1726601377.301213980 156.872964761 122.418446414 59.031630940 0.136705424 -0.102863729 0.520455577 0.836574368
1726601377.303730011 156.896473634 122.458045906 59.048791261 0.136627560 -0.102557639 0.520459225 0.836622398
1726601377.306246042 156.919990072 122.497650606 59.065929972 0.136549682 -0.102249615 0.520462757 0.836670616
1726601377.308732033 156.943514089 122.537260572 59.083046955 0.136471749 -0.101939703 0.520466150 0.836719036
1726601377.311249971 156.967045699 122.576875863 59.100142087 0.136393735 -0.101627972 0.520469384 0.836767665
1726601377.313749075 156.990584918 122.616496539 59.117215246 0.136315627 -0.101314503 0.520472436 0.836816506
1726601377.316315889 157.014131756 122.656122787 59.134266358 0.136237404 -0.100999310 0.520475143 0.836865661
1726601377.318816900 157.037686225 122.695754660 59.151295302 0.136159019 -0.100682395 0.520477492 0.836915144
1726601377.321314096 157.061248340 122.735392217 59.168301958 0.136080444 -0.100363793 0.520479466 0.836964962
1726601377.323738098 157.084818117 122.775035513 59.185286203 0.136001668 -0.100043556 0.520481053 0.837015117
1726601377.326251984 157.108395571 122.814684611 59.202247913 0.135922694 -0.099721755 0.520482237 0.837065609
1726601377.328771114 157.131980721 122.854339569 59.219186963 0.135843531 -0.099398470 0.520483005 0.837116432
1726601377.331322908 157.155573584 122.894000451 59.236103230 0.135764195 -0.099073786 0.520483344 0.837167580
1726601377.333832979 157.179174177 122.933667318 59.252996589 0.135684709 -0.098747794 0.520483243 0.837219043
1726601377.336244106 157.202782512 122.973340223 59.269866919 0.135604903 -0.098420553 0.520482648 0.837270875
1726601377.338762999 157.226398594 123.013019214 59.286714107 0.135524481 -0.098092101 0.520481479 0.837323166
1726601377.341289997 157.250022432 123.052704345 59.303538033 0.135443255 -0.097762481 0.520479682 0.837375975
1726601377.343769073 157.273654038 123.092395669 59.320338578 0.135361113 -0.097431744 0.520477218 0.837429334
1726601377.346293926 157.297293425 123.132093245 59.337115620 0.135278001 -0.097099948 0.520474061 0.837483262
1726601377.348834991 157.320940608 123.171797130 59.353869034 0.135193908 -0.096767153 0.520470198 0.837537760
1726601377.351363897 157.344595602 123.211507384 59.370598699 0.135108848 -0.096433419 0.520465617 0.837592822
1726601377.353859901 157.368258425 123.251224068 59.387304489 0.135022857 -0.096098812 0.520460316 0.837648438
1726601377.356297970 157.391929137 123.290947344 59.403986320 0.134935408 -0.095763667 0.520454111 0.837704766
1726601377.358844042 157.415607730 123.330677274 59.420644077 0.134845652 -0.095428468 0.520446716 0.837762063
1726601377.361306906 157.439294202 123.370413923 59.437277640 0.134753054 -0.095093550 0.520437944 0.837820492
1726601377.363763094 157.462988556 123.410157354 59.453886889 0.134657306 -0.094759138 0.520427682 0.837880149
1726601377.366287947 157.486690800 123.449907629 59.470471703 0.134558267 -0.094425379 0.520415865 0.837941077
1726601377.368818998 157.510400943 123.489664811 59.487031962 0.134455909 -0.094092367 0.520402466 0.838003287
1726601377.371345043 157.534118995 123.529428964 59.503567544 0.134350285 -0.093760155 0.520387484 0.838066764
1726601377.373779058 157.557844969 123.569200148 59.520078328 0.134241501 -0.093428770 0.520370933 0.838131479
1726601377.376286030 157.581578989 123.608978484 59.536564225 0.134129438 -0.093098246 0.520352928 0.838197376
1726601377.378813982 157.605321057 123.648764020 59.553025125 0.134013935 -0.092768523 0.520333437 0.838264505
1726601377.381340027 157.629071177 123.688556806 59.569460913 0.133894956 -0.092439543 0.520312453 0.838332883
1726601377.383827925 157.652829355 123.728356896 59.585871475 0.133772540 -0.092111252 0.520289988 0.838402501
1726601377.386322021 157.676595601 123.768164345 59.602256694 0.133646790 -0.091783602 0.520266066 0.838473331
1726601377.388787985 157.700369924 123.807979211 59.618616453 0.133517841 -0.091456549 0.520240723 0.838545333
1726601377.391346931 157.724152337 123.847801551 59.634950634 0.133385858 -0.091130054 0.520213993 0.838618464
1726601377.393781900 157.747942851 123.887631423 59.651259119 0.133251015 -0.090804085 0.520185919 0.838692670
1726601377.396310091 157.771741530 123.927468972 59.667541833 0.133113373 -0.090478467 0.520156539 0.838767937
1726601377.398850918 157.795548375 123.967314231 59.683798671 0.132972952 -0.090152896 0.520125899 0.838844264
1726601377.401407003 157.819363393 124.007167240 59.700029522 0.132829820 -0.089827155 0.520094045 0.838921632
1726601377.403805017 157.843186589 124.047028045 59.716234276 0.132684078 -0.089501093 0.520061021 0.839000015
1726601377.406270981 157.867017975 124.086896697 59.732412814 0.132535847 -0.089174604 0.520026866 0.839079375
1726601377.408835888 157.890857559 124.126773248 59.748565021 0.132385260 -0.088847622 0.519991616 0.839159676
1726601377.411313057 157.914705355 124.166657754 59.764690777 0.132232457 -0.088520107 0.519955309 0.839240874
1726601377.413825035 157.938561375 124.206550271 59.780789961 0.132077583 -0.088192041 0.519917976 0.839322926
1726601377.416351080 157.962425689 124.246450956 59.796862486 0.131920752 -0.087863438 0.519879640 0.839405797
1726601377.418828011 157.986298310 124.286359868 59.812908230 0.131762109 -0.087534305 0.519840330 0.839489442
1726601377.421339035 158.010179253 124.326277065 59.828927072 0.131601793 -0.087204659 0.519800074 0.839573819
1726601377.423794985 158.034068532 124.366202607 59.844918889 0.131439941 -0.086874523 0.519758899 0.839658887
1726601377.426311016 158.057966161 124.406136552 59.860883559 0.131276683 -0.086543928 0.519716828 0.839744604
1726601377.428790092 158.081872154 124.446078958 59.876820962 0.131112143 -0.086212906 0.519673883 0.839830933
1726601377.431440115 158.105786526 124.486029885 59.892730975 0.130946444 -0.085881494 0.519630087 0.839917835
1726601377.433882952 158.129709292 124.525989390 59.908613479 0.130779698 -0.085549727 0.519585461 0.840005276
1726601377.436315060 158.153640467 124.565957532 59.924468354 0.130612014 -0.085217648 0.519540022 0.840093221
1726601377.438839912 158.177580065 124.605934366 59.940295481 0.130443497 -0.084885295 0.519493789 0.840181637
1726601377.441315889 158.201528102 124.645919951 59.956094744 0.130274245 -0.084552711 0.519446780 0.840270494
1726601377.443876982 158.225484592 124.685914342 59.971866025 0.130104350 -0.084219935 0.519399011 0.840359761
1726601377.446322918 158.249449551 124.725917595 59.987609210 0.129933901 -0.083887008 0.519350497 0.840449411
1726601377.448914051 158.273422993 124.765929763 60.003324185 0.129762983 -0.083553973 0.519301254 0.840539416
1726601377.451340914 158.297404934 124.805950902 60.019010838 0.129591673 -0.083220869 0.519251295 0.840629751
1726601377.453798056 158.321395389 124.845981064 60.034669058 0.129420048 -0.082887736 0.519200634 0.840720391
1726601377.456320047 158.345394446 124.886020382 60.050298771 0.129248861 -0.082554056 0.519149509 0.840811125
1726601377.458832026 158.369402143 124.926068874 60.065899874 0.129079362 -0.082218907 0.519098319 0.840901602
1726601377.461371899 158.393418516 124.966126565 60.081472263 0.128912386 -0.081881688 0.519047332 0.840991589
1726601377.463852882 158.417443594 125.006193487 60.097015833 0.128748465 -0.081542029 0.518996719 0.841080933
1726601377.466346979 158.441477407 125.046269676 60.112530480 0.128587916 -0.081199730 0.518946584 0.841169540
1726601377.468837976 158.465519979 125.086355167 60.128016100 0.128430900 -0.080854706 0.518896983 0.841257358
1726601377.471369028 158.489571335 125.126450003 60.143472589 0.128277472 -0.080506960 0.518847936 0.841344364
1726601377.473829031 158.513631498 125.166554224 60.158899845 0.128127611 -0.080156551 0.518799444 0.841430555
1726601377.476352930 158.537700424 125.206667895 60.174297780 0.127981219 -0.079803428 0.518751348 0.841516048
1726601377.478825092 158.561778128 125.246791041 60.189666301 0.127838084 -0.079447530 0.518703625 0.841600894
1726601377.481400967 158.585864626 125.286923692 60.205005314 0.127698003 -0.079088863 0.518656242 0.841685140
1726601377.483855963 158.609959937 125.327065883 60.220314720 0.127560788 -0.078727482 0.518609166 0.841768829
1726601377.486332893 158.634064079 125.367217650 60.235594422 0.127426261 -0.078363481 0.518562359 0.841852002
1726601377.488828897 158.658177073 125.407379031 60.250844320 0.127294257 -0.077996969 0.518515782 0.841934694
1726601377.491358042 158.682298938 125.447550065 60.266064315 0.127164622 -0.077628074 0.518469400 0.842016937
1726601377.493838072 158.706429695 125.487730791 60.281254306 0.127037216 -0.077256931 0.518423176 0.842098760
1726601377.496340036 158.730569422 125.527921204 60.296414191 0.126911770 -0.076883553 0.518377220 0.842180135
1726601377.498856068 158.754718129 125.568121319 60.311543884 0.126787996 -0.076507800 0.518331499 0.842261134
1726601377.501369953 158.778875829 125.608331159 60.326643292 0.126665663 -0.076129611 0.518285985 0.842341813
1726601377.503837109 158.803042538 125.648550752 60.341712321 0.126544587 -0.075748987 0.518240645 0.842422217
1726601377.506360054 158.827218273 125.688780132 60.356750872 0.126424616 -0.075365966 0.518195454 0.842502379
1726601377.508869886 158.851403053 125.729019333 60.371758843 0.126305629 -0.074980615 0.518150385 0.842582325
1726601377.511552095 158.875596898 125.769268394 60.386736132 0.126187523 -0.074593023 0.518105413 0.842662074
1726601377.513844013 158.899799827 125.809527353 60.401682635 0.126070217 -0.074203290 0.518060517 0.842741641
1726601377.516362906 158.924011978 125.849796316 60.416598268 0.125953410 -0.073811604 0.518015776 0.842821002
1726601377.518904924 158.948233362 125.890075319 60.431482932 0.125836774 -0.073418111 0.517971112 0.842900240
1726601377.521375895 158.972463992 125.930364401 60.446336523 0.125720077 -0.073022947 0.517926469 0.842979409
1726601377.523879051 158.996703886 125.970663600 60.461158934 0.125603165 -0.072626232 0.517881805 0.843058546
1726601377.526448965 159.020953060 126.010972959 60.475950059 0.125485936 -0.072228079 0.517837090 0.843137671
1726601377.528907061 159.045211532 126.051292520 60.490709789 0.125368328 -0.071828593 0.517792300 0.843216799
1726601377.531430960 159.069479321 126.091622326 60.505438015 0.125250306 -0.071427874 0.517747423 0.843295930
1726601377.533878088 159.093756446 126.131962420 60.520134627 0.125131860 -0.071026016 0.517702446 0.843375065
1726601377.536401033 159.118042914 126.172312978 60.534799559 0.125012709 -0.070623186 0.517657145 0.843454367
1726601377.538918972 159.142338730 126.212674042 60.549432707 0.124892382 -0.070219635 0.517611402 0.843533954
1726601377.541368008 159.166643903 126.253045654 60.564033964 0.124770583 -0.069815544 0.517565145 0.843613900
1726601377.543890953 159.190958445 126.293427855 60.578603224 0.124647139 -0.069411049 0.517518328 0.843694244
1726601377.546402931 159.215282368 126.333820690 60.593140376 0.124521965 -0.069006254 0.517470924 0.843775005
1726601377.548871040 159.239615686 126.374224203 60.607645312 0.124395043 -0.068601236 0.517422924 0.843856185
1726601377.551440001 159.263958416 126.414638437 60.622117923 0.124266394 -0.068196058 0.517374325 0.843937775
1726601377.553915977 159.288310574 126.455063436 60.636558097 0.124136075 -0.067790769 0.517325135 0.844019757
1726601377.556415081 159.312672114 126.495499272 60.650965737 0.124004295 -0.067385238 0.517275252 0.844102173
1726601377.558947086 159.337043055 126.535945975 60.665340738 0.123871307 -0.066979277 0.517224745 0.844184956
1726601377.561511040 159.361423415 126.576403583 60.679682992 0.123737310 -0.066572766 0.517173667 0.844268052
1726601377.563893080 159.385813214 126.616872131 60.693992391 0.123602468 -0.066165632 0.517122060 0.844351416
1726601377.566416979 159.410212469 126.657351660 60.708268826 0.123466913 -0.065757843 0.517069955 0.844435012
1726601377.568895102 159.434621200 126.697842209 60.722512189 0.123330757 -0.065349391 0.517017377 0.844518806
1726601377.571434975 159.459039424 126.738343817 60.736722371 0.123194095 -0.064940289 0.516964345 0.844602770
1726601377.573867083 159.483467159 126.778856526 60.750899264 0.123057010 -0.064530563 0.516910877 0.844686879
1726601377.576417923 159.507904419 126.819380374 60.765042763 0.122919409 -0.064120270 0.516856955 0.844771151
1726601377.578874111 159.532351212 126.859915395 60.779152765 0.122781085 -0.063709488 0.516802538 0.844855635
1726601377.581439972 159.556807550 126.900461627 60.793229168 0.122641915 -0.063298280 0.516747601 0.844940356
1726601377.583911896 159.581273446 126.941019108 60.807271867 0.122501835 -0.062886701 0.516692133 0.845025327
1726601377.586386919 159.605748912 126.981587876 60.821280758 0.122360827 -0.062474801 0.516636130 0.845110547
1726601377.588850021 159.630233964 127.022167971 60.835255735 0.122218901 -0.062062624 0.516579590 0.845196012
1726601377.591434956 159.654728617 127.062759432 60.849196695 0.122076090 -0.061650211 0.516522522 0.845281707
1726601377.593971968 159.679232885 127.103362298 60.863103532 0.121932440 -0.061237599 0.516464933 0.845367618
1726601377.596373081 159.703746781 127.143976605 60.876976147 0.121787846 -0.060824849 0.516406801 0.845453768
1726601377.598965883 159.728270310 127.184602387 60.890814441 0.121642093 -0.060412031 0.516348089 0.845540205
1726601377.601475954 159.752803482 127.225239679 60.904618316 0.121495067 -0.059999198 0.516288776 0.845626954
1726601377.603907108 159.777346308 127.265888517 60.918387672 0.121346715 -0.059586388 0.516228850 0.845714025
1726601377.606404066 159.801898799 127.306548939 60.932122409 0.121197035 -0.059173633 0.516168314 0.845801414
1726601377.608952999 159.826460968 127.347220979 60.945822426 0.121046057 -0.058760959 0.516107171 0.845889112
1726601377.611460924 159.851032829 127.387904677 60.959487625 0.120893834 -0.058348385 0.516045434 0.845977102
1726601377.613888979 159.875614395 127.428600069 60.973117905 0.120740434 -0.057935934 0.515983114 0.846065365
1726601377.616427898 159.900205676 127.469307189 60.986713170 0.120585768 -0.057523643 0.515920197 0.846153919
1726601377.618912935 159.924806677 127.510026069 61.000273329 0.120429644 -0.057111562 0.515856648 0.846242807
1726601377.621449947 159.949417405 127.550756741 61.013798287 0.120271966 -0.056699728 0.515792454 0.846332050
1726601377.623939991 159.974037869 127.591499239 61.027287950 0.120112698 -0.056288163 0.515727609 0.846421654
1726601377.626452923 159.998668080 127.632253598 61.040742223 0.119951859 -0.055876879 0.515662116 0.846511611
1726601377.628911018 160.023308049 127.673019852 61.054161010 0.119789492 -0.055465886 0.515595986 0.846601909
1726601377.631469965 160.047957788 127.713798036 61.067544217 0.119625665 -0.055055190 0.515529231 0.846692529
1726601377.633924007 160.072617309 127.754588186 61.080891749 0.119460461 -0.054644796 0.515461868 0.846783448
1726601377.636404037 160.097286683 127.795390292 61.094203508 0.119293868 -0.054234633 0.515394061 0.846874571
1726601377.638950109 160.121965914 127.836204374 61.107479409 0.119125866 -0.053824519 0.515325824 0.846965905
1726601377.641493082 160.146655011 127.877030453 61.120719367 0.118956469 -0.053414322 0.515257173 0.847057444
1726601377.643930912 160.171353981 127.917868556 61.133923292 0.118785716 -0.053003956 0.515188120 0.847149181
1726601377.646450996 160.196062835 127.958718710 61.147091094 0.118613657 -0.052593366 0.515118679 0.847241102
1726601377.648962021 160.220781582 127.999580948 61.160222681 0.118440360 -0.052182516 0.515048865 0.847333189
1726601377.651479006 160.245510232 128.040455298 61.173317961 0.118265895 -0.051771392 0.514978691 0.847425424
1726601377.653983116 160.270248798 128.081341795 61.186376842 0.118090334 -0.051359993 0.514908170 0.847517788
1726601377.656565905 160.294997192 128.122240378 61.199399217 0.117914933 -0.050947457 0.514837397 0.847610099
1726601377.658963919 160.319755465 128.163151037 61.212384993 0.117741626 -0.050532441 0.514766773 0.847701924
1726601377.661473036 160.344523664 128.204073774 61.225334078 0.117571699 -0.050114067 0.514696559 0.847792975
1726601377.663947105 160.369301823 128.245008599 61.238246376 0.117405971 -0.049691794 0.514626926 0.847883064
1726601377.666549921 160.394089974 128.285955527 61.251121790 0.117244923 -0.049265324 0.514557976 0.847972078
1726601377.668997049 160.418888147 128.326914578 61.263960222 0.117088800 -0.048834529 0.514489760 0.848059956
1726601377.671542883 160.443696366 128.367885776 61.276761574 0.116937676 -0.048399407 0.514422302 0.848146669
1726601377.673985004 160.468514656 128.408869144 61.289525747 0.116791511 -0.047960037 0.514355594 0.848232221
1726601377.676470041 160.493343093 128.449864815 61.302252665 0.116650024 -0.047516654 0.514289592 0.848316660
1726601377.678956985 160.518181694 128.490872819 61.314942229 0.116512828 -0.047069560 0.514224225 0.848400061
1726601377.681503057 160.543030475 128.531893187 61.327594340 0.116379579 -0.046619039 0.514159433 0.848482490
1726601377.683990955 160.567889452 128.572925950 61.340208898 0.116249969 -0.046165354 0.514095162 0.848564004
1726601377.686466932 160.592758642 128.613971140 61.352785802 0.116123721 -0.045708753 0.514031362 0.848644655
1726601377.688968897 160.617638060 128.655028786 61.365324953 0.116000588 -0.045249465 0.513967992 0.848724486
1726601377.691515923 160.642527725 128.696098921 61.377826252 0.115880344 -0.044787705 0.513905011 0.848803539
1726601377.694014072 160.667427652 128.737181573 61.390289598 0.115762785 -0.044323678 0.513842384 0.848881849
1726601377.696424961 160.692337921 128.778276740 61.402714883 0.115647688 -0.043857607 0.513780231 0.848959361
1726601377.699007988 160.717258549 128.819384451 61.415102007 0.115534884 -0.043389676 0.513718524 0.849036103
1726601377.701518059 160.742189550 128.860504737 61.427450874 0.115424212 -0.042920051 0.513657234 0.849112105
1726601377.703970909 160.767130942 128.901637625 61.439761387 0.115315528 -0.042448893 0.513596334 0.849187391
1726601377.706476927 160.792082740 128.942783147 61.452033450 0.115208701 -0.041976350 0.513535803 0.849261986
1726601377.708967924 160.817044959 128.983941329 61.464266968 0.115103607 -0.041502563 0.513475617 0.849335910
1726601377.711544991 160.842017615 129.025112202 61.476461848 0.115000135 -0.041027665 0.513415758 0.849409183
1726601377.714040995 160.867000723 129.066295791 61.488617997 0.114898182 -0.040551778 0.513356207 0.849481822
1726601377.716487885 160.891994234 129.107492032 61.500735299 0.114797450 -0.040075217 0.513296908 0.849553887
1726601377.718950033 160.916998155 129.148700964 61.512813662 0.114697463 -0.039598449 0.513237778 0.849625469
1726601377.721604109 160.942012495 129.189922626 61.524852994 0.114597893 -0.039121817 0.513178758 0.849696633
1726601377.723973989 160.967037263 129.231157051 61.536853208 0.114498512 -0.038645571 0.513119806 0.849767424
1726601377.726490021 160.992072470 129.272404271 61.548814220 0.114399166 -0.038169891 0.513060894 0.849837873
1726601377.729008913 161.017118125 129.313664314 61.560735945 0.114299760 -0.037694913 0.513002003 0.849907997
1726601377.731609106 161.042174241 129.354937209 61.572618304 0.114200236 -0.037220731 0.512943124 0.849977809
1726601377.733992100 161.067240827 129.396222982 61.584461219 0.114100562 -0.036747411 0.512884246 0.850047316
1726601377.736563921 161.092317829 129.437521704 61.596264621 0.114000563 -0.036275235 0.512825174 0.850116651
1726601377.739010096 161.117405255 129.478833423 61.608028428 0.113899912 -0.035804689 0.512765846 0.850185875
1726601377.741538048 161.142503112 129.520158176 61.619752565 0.113798418 -0.035336097 0.512706224 0.850255025
1726601377.744019032 161.167611408 129.561495997 61.631436960 0.113695972 -0.034869674 0.512646288 0.850324123
1726601377.746519089 161.192730151 129.602846916 61.643081549 0.113592536 -0.034405547 0.512586027 0.850393179
1726601377.748986006 161.217859350 129.644210958 61.654686269 0.113488114 -0.033943784 0.512525439 0.850462193
1726601377.751538038 161.242999014 129.685588147 61.666251063 0.113382739 -0.033484412 0.512464527 0.850531162
1726601377.754000902 161.268149150 129.726978502 61.677775877 0.113276466 -0.033027423 0.512403296 0.850600079
1726601377.756565094 161.293309774 129.768382051 61.689260655 0.113169557 -0.032572824 0.512341779 0.850668892
1726601377.759028912 161.318480908 129.809798824 61.700705340 0.113062418 -0.032120635 0.512280020 0.850737524
1726601377.761579037 161.343662568 129.851228845 61.712109881 0.112955349 -0.031670852 0.512218056 0.850805918
1726601377.764075041 161.368854769 129.892672136 61.723474235 0.112848566 -0.031223457 0.512155912 0.850874032
1726601377.766604900 161.394057526 129.934128714 61.734798364 0.112742232 -0.030778420 0.512093608 0.850941840
1726601377.769083977 161.419270851 129.975598592 61.746082236 0.112636460 -0.030335701 0.512031160 0.851009321
1726601377.771661043 161.444494753 130.017081784 61.757325825 0.112531335 -0.029895257 0.511968580 0.851076463
1726601377.774038076 161.469729245 130.058578297 61.768529109 0.112426912 -0.029457036 0.511905874 0.851143260
1726601377.776585102 161.494974333 130.100088154 61.779692063 0.112323029 -0.029021255 0.511843021 0.851209742
1726601377.779042006 161.520230024 130.141611383 61.790814667 0.112219378 -0.028588315 0.511779975 0.851275970
1726601377.781589031 161.545496322 130.183148006 61.801896904 0.112115763 -0.028158464 0.511716707 0.851341981
1726601377.784020901 161.570773235 130.224698037 61.812938767 0.112012060 -0.027731843 0.511653199 0.851407803
1726601377.786607981 161.596060769 130.266261487 61.823940254 0.111908207 -0.027308516 0.511589444 0.851473452
1726601377.789077044 161.621358930 130.307838365 61.834901367 0.111804173 -0.026888489 0.511525435 0.851538939
1726601377.791588068 161.646667726 130.349428673 61.845822116 0.111699957 -0.026471726 0.511461176 0.851604270
1726601377.794055939 161.671987162 130.391032414 61.856702511 0.111595572 -0.026058165 0.511396665 0.851669450
1726601377.796614885 161.697317309 130.432649560 61.867542557 0.111490911 -0.025647894 0.511332054 0.851734403
1726601377.799108982 161.722658170 130.474280118 61.878342270 0.111385837 -0.025241047 0.511267323 0.851799161
1726601377.801572084 161.748009752 130.515924095 61.889101673 0.111280274 -0.024837674 0.511202458 0.851863744
1726601377.804075956 161.773372058 130.557581491 61.899820793 0.111174191 -0.024437763 0.511137454 0.851928165
1726601377.806574106 161.798745095 130.599252304 61.910499662 0.111067586 -0.024041264 0.511072310 0.851992432
1726601377.809034109 161.824128868 130.640936532 61.921138317 0.110960476 -0.023648097 0.511007021 0.852056550
1726601377.811661005 161.849523383 130.682634167 61.931736797 0.110852892 -0.023258160 0.510941591 0.852120522
1726601377.814043045 161.874928646 130.724345202 61.942295147 0.110744871 -0.022871337 0.510876020 0.852184351
1726601377.816557884 161.900344662 130.766069636 61.952813411 0.110636352 -0.022487643 0.510810299 0.852248052
1726601377.819080114 161.925771434 130.807807469 61.963291634 0.110527210 -0.022107177 0.510744407 0.852311656
1726601377.821616888 161.951208967 130.849558700 61.973729867 0.110417378 -0.021729962 0.510678334 0.852375182
1726601377.824048996 161.976657265 130.891323321 61.984128164 0.110306831 -0.021355970 0.510612072 0.852438642
1726601377.826581955 162.002116333 130.933101326 61.994486583 0.110195574 -0.020985133 0.510545617 0.852502043
1726601377.829071999 162.027586176 130.974892704 62.004805184 0.110083625 -0.020617353 0.510478966 0.852565390
1726601377.831672907 162.053066799 131.016697443 62.015084033 0.109971019 -0.020252520 0.510412119 0.852628688
1726601377.834095001 162.078558208 131.058515531 62.025323195 0.109857792 -0.019890509 0.510345074 0.852691936
1726601377.836587906 162.104060349 131.100346856 62.035522719 0.109744049 -0.019531230 0.510277837 0.852755125
1726601377.839027882 162.129573232 131.142191411 62.045682671 0.109629886 -0.019174647 0.510210409 0.852818245
1726601377.841552973 162.155096864 131.184049188 62.055803120 0.109515382 -0.018820693 0.510142793 0.852881289
1726601377.844110012 162.180631252 131.225920173 62.065884138 0.109400601 -0.018469285 0.510074990 0.852944253
1726601377.846597910 162.206176405 131.267804355 62.075925802 0.109285597 -0.018120321 0.510007001 0.853007134
1726601377.849230051 162.231732328 131.309701718 62.085928190 0.109170412 -0.017773689 0.509938823 0.853069935
1726601377.851622105 162.257299028 131.351612246 62.095891381 0.109055083 -0.017429278 0.509870457 0.853132654
1726601377.854067087 162.282876512 131.393535922 62.105815459 0.108939636 -0.017086970 0.509801899 0.853195297
1726601377.856594086 162.308464727 131.435472768 62.115700515 0.108824290 -0.016746586 0.509732998 0.853257931
1726601377.859088898 162.334063690 131.477422770 62.125546628 0.108709347 -0.016407974 0.509663775 0.853320510
1726601377.861648083 162.359673412 131.519385913 62.135353879 0.108595007 -0.016070996 0.509594246 0.853383004
1726601377.864090919 162.385293907 131.561362181 62.145122353 0.108481401 -0.015735534 0.509524421 0.853445396
1726601377.866607904 162.410925185 131.603351556 62.154852138 0.108368604 -0.015401475 0.509454302 0.853507677
1726601377.869074106 162.436567256 131.645354019 62.164543320 0.108256655 -0.015068718 0.509383891 0.853569846
1726601377.871659994 162.462220129 131.687369550 62.174195992 0.108145567 -0.014737166 0.509313189 0.853631904
1726601377.874087095 162.487883813 131.729398130 62.183810243 0.108035330 -0.014406729 0.509242191 0.853693859
1726601377.876622915 162.513558387 131.771439570 62.193386121 0.107925924 -0.014077431 0.509171231 0.853755515
1726601377.879121065 162.539243861 131.813493856 62.202923714 0.107817368 -0.013749293 0.509100303 0.853816874
1726601377.881649971 162.564940247 131.855560975 62.212423111 0.107709656 -0.013422305 0.509029402 0.853877942
1726601377.884154081 162.590647555 131.897640910 62.221884403 0.107602765 -0.013096443 0.508958525 0.853938726
1726601377.886591911 162.616365794 131.939733643 62.231307684 0.107496664 -0.012771665 0.508887661 0.853999239
1726601377.889116049 162.642094972 131.981839156 62.240693049 0.107391313 -0.012447921 0.508816805 0.854059491
1726601377.891664982 162.667835100 132.023957429 62.250040592 0.107286664 -0.012125155 0.508745947 0.854119496
1726601377.894094944 162.693586184 132.066088443 62.259350409 0.107182670 -0.011803305 0.508675077 0.854179269
1726601377.896629095 162.719348107 132.108232110 62.268622595 0.107079203 -0.011482334 0.508604014 0.854238935
1726601377.899111986 162.745120871 132.150388414 62.277857246 0.106975984 -0.011162310 0.508532732 0.854298544
1726601377.901603937 162.770904481 132.192557336 62.287054460 0.106872820 -0.010843250 0.508461214 0.854358132
1726601377.904074907 162.796698942 132.234738859 62.296214331 0.106769564 -0.010525143 0.508389443 0.854417729
1726601377.906637907 162.822504259 132.276932962 62.305336957 0.106666122 -0.010207951 0.508317409 0.854477354
1726601377.909178972 162.848320440 132.319139627 62.314422433 0.106562422 -0.009891623 0.508245100 0.854537024
1726601377.911711931 162.874147490 132.361358835 62.323470852 0.106458413 -0.009576095 0.508172508 0.854596751
1726601377.914174080 162.899985417 132.403590566 62.332482308 0.106354066 -0.009261297 0.508099624 0.854656547
1726601377.916574001 162.925834170 132.445834703 62.341456875 0.106249418 -0.008947196 0.508026445 0.854716409
1726601377.919091940 162.951693759 132.488091235 62.350394640 0.106144509 -0.008633816 0.507952969 0.854776334
1726601377.921628952 162.977564194 132.530360150 62.359295687 0.106039368 -0.008321153 0.507879193 0.854836321
1726601377.924076080 163.003445486 132.572641434 62.368160105 0.105934017 -0.008009180 0.507805115 0.854896370
