# t x y z qx qy qz qw
1726601195.180264950 42.175175552 1.891175877 15.167295331 0.201476981 -0.163742819 0.140087337 0.955495083
1726601195.182673931 42.210367957 1.891810394 15.177523155 0.202763686 -0.163788123 0.140727396 0.955121007
1726601195.185214043 42.245560085 1.892427188 15.187743933 0.204051492 -0.163834331 0.141367534 0.954744217
1726601195.187758923 42.280751935 1.893026131 15.197957667 0.205340341 -0.163881402 0.142007719 0.954364730
1726601195.190202951 42.315943504 1.893607095 15.208164358 0.206630176 -0.163929293 0.142647915 0.953982563
1726601195.192677021 42.351134793 1.894169951 15.218364008 0.207920944 -0.163977954 0.143288091 0.953597732
1726601195.195219994 42.386325799 1.894714571 15.228556616 0.209212593 -0.164027339 0.143928213 0.953210256
1726601195.197788000 42.421516522 1.895240825 15.238742182 0.210505075 -0.164077394 0.144568248 0.952820153
1726601195.200201988 42.456706958 1.895748584 15.248920707 0.211798342 -0.164128070 0.145208164 0.952427440
1726601195.202721119 42.491897106 1.896237717 15.259092187 0.213092352 -0.164179314 0.145847934 0.952032133
1726601195.205296993 42.527086964 1.896708096 15.269256620 0.214387063 -0.164231077 0.146487523 0.951634250
1726601195.207832098 42.562276531 1.897159589 15.279414004 0.215682436 -0.164283306 0.147126906 0.951233807
1726601195.210335016 42.597465804 1.897592066 15.289564334 0.216978434 -0.164335952 0.147766052 0.950830820
1726601195.212898016 42.632654782 1.898005397 15.299707604 0.218275023 -0.164388967 0.148404935 0.950425303
1726601195.215244055 42.667843463 1.898399450 15.309843809 0.219572172 -0.164442300 0.149043529 0.950017272
1726601195.217750072 42.703031845 1.898774096 15.319972941 0.220869849 -0.164495905 0.149681806 0.949606742
1726601195.220189095 42.738219927 1.899129203 15.330094991 0.222168028 -0.164549736 0.150319745 0.949193724
1726601195.222701073 42.773407708 1.899464640 15.340209952 0.223466681 -0.164603747 0.150957319 0.948778234
1726601195.225322008 42.808595187 1.899780276 15.350317811 0.224765785 -0.164657894 0.151594508 0.948360282
1726601195.227807045 42.843782362 1.900075981 15.360418559 0.226065318 -0.164712134 0.152231287 0.947939882
1726601195.230254889 42.878969232 1.900351622 15.370512181 0.227365256 -0.164766425 0.152867636 0.947517045
1726601195.232752085 42.914155797 1.900607070 15.380598664 0.228665582 -0.164820726 0.153503533 0.947091783
1726601195.235331059 42.949342057 1.900842193 15.390677994 0.229966277 -0.164874996 0.154138959 0.946664105
1726601195.237787008 42.984528010 1.901056860 15.400750153 0.231267325 -0.164929199 0.154773896 0.946234022
1726601195.240272999 43.019713656 1.901250941 15.410815125 0.232568710 -0.164983295 0.155408324 0.945801544
1726601195.242772102 43.054898996 1.901424304 15.420872891 0.233870418 -0.165037250 0.156042224 0.945366679
1726601195.245285988 43.090084030 1.901576819 15.430923431 0.235172436 -0.165091027 0.156675583 0.944929436
1726601195.247823954 43.125268758 1.901708355 15.440966723 0.236474752 -0.165144592 0.157308381 0.944489824
1726601195.250267982 43.160453175 1.901818779 15.451002748 0.237777351 -0.165197845 0.157940589 0.944047866
1726601195.252743959 43.195637272 1.901907957 15.461031486 0.239080213 -0.165250637 0.158572169 0.943603596
1726601195.255260944 43.230821045 1.901975756 15.471052915 0.240383324 -0.165302856 0.159203088 0.943157039
1726601195.257795095 43.266004488 1.902022043 15.481067009 0.241686671 -0.165354412 0.159833317 0.942708217
1726601195.260384083 43.301187600 1.902046687 15.491073741 0.242990244 -0.165405237 0.160462834 0.942257145
1726601195.262765884 43.336370381 1.902049559 15.501073083 0.244294035 -0.165455277 0.161091619 0.941803836
1726601195.265309095 43.371552831 1.902030529 15.511065002 0.245598035 -0.165504488 0.161719650 0.941348301
1726601195.267771959 43.406734950 1.901989469 15.521049465 0.246902242 -0.165552835 0.162346914 0.940890547
1726601195.270255089 43.441916732 1.901926244 15.531026442 0.248206638 -0.165600154 0.162973367 0.940430612
1726601195.272778034 43.477098159 1.901840720 15.540995905 0.249511204 -0.165646190 0.163598944 0.939968555
1726601195.275531054 43.512279221 1.901732762 15.550957819 0.250815924 -0.165690759 0.164223596 0.939504420
1726601195.277780056 43.547459912 1.901602240 15.560912147 0.252120787 -0.165733727 0.164847282 0.939038239
1726601195.280339003 43.582640229 1.901449026 15.570858847 0.253425786 -0.165775000 0.165469971 0.938570034
1726601195.282850981 43.617820174 1.901272994 15.580797876 0.254730916 -0.165814512 0.166091636 0.938099822
1726601195.285439968 43.652999747 1.901074019 15.590729185 0.256036174 -0.165852221 0.166712255 0.937627614
1726601195.287817001 43.688178954 1.900851978 15.600652726 0.257341559 -0.165888097 0.167331811 0.937153417
1726601195.290293932 43.723357793 1.900606747 15.610568448 0.258646986 -0.165922066 0.167950227 0.936677279
1726601195.293049097 43.758536261 1.900338205 15.620476302 0.259952314 -0.165954017 0.168567390 0.936199281
1726601195.295361042 43.793714358 1.900046230 15.630376234 0.261257446 -0.165983878 0.169183212 0.935719477
1726601195.297842979 43.828892087 1.899730704 15.640268187 0.262562322 -0.166011602 0.169797636 0.935237904
1726601195.300342083 43.864069453 1.899391508 15.650152101 0.263866908 -0.166037160 0.170410616 0.934754587
1726601195.302814007 43.899246464 1.899028527 15.660027913 0.265171185 -0.166060543 0.171022125 0.934269539
1726601195.305433989 43.934423129 1.898641646 15.669895555 0.266475148 -0.166081748 0.171632140 0.933782767
1726601195.307852983 43.969599458 1.898230751 15.679754960 0.267778805 -0.166100782 0.172240650 0.933294273
1726601195.310367107 44.004775452 1.897795727 15.689606061 0.269082077 -0.166117568 0.172847578 0.932804108
1726601195.312868118 44.039951111 1.897336458 15.699448793 0.270384836 -0.166131962 0.173452801 0.932312361
1726601195.315356970 44.075126434 1.896852832 15.709283084 0.271687001 -0.166143875 0.174056232 0.931819089
1726601195.317851067 44.110301430 1.896344737 15.719108860 0.272988527 -0.166153250 0.174657815 0.931324331
1726601195.320372105 44.145476105 1.895812064 15.728926044 0.274289398 -0.166160056 0.175257511 0.930828108
1726601195.322849035 44.180650472 1.895254707 15.738734554 0.275589616 -0.166164285 0.175855298 0.930330430
1726601195.325607061 44.215824544 1.894672560 15.748534306 0.276889194 -0.166165945 0.176451163 0.929831297
1726601195.327822924 44.250998335 1.894065520 15.758325215 0.278188156 -0.166165050 0.177045103 0.929330704
1726601195.330357075 44.286171857 1.893433485 15.768107193 0.279486372 -0.166161608 0.177637020 0.928828712
1726601195.332890034 44.321345121 1.892776358 15.777880154 0.280783604 -0.166155618 0.178226743 0.928325431
1726601195.335315943 44.356518141 1.892094042 15.787644010 0.282079707 -0.166147093 0.178814162 0.927820930
1726601195.337838888 44.391690933 1.891386440 15.797398668 0.283374599 -0.166136053 0.179399205 0.927315251
1726601195.340384007 44.426863512 1.890653456 15.807144031 0.284668246 -0.166122527 0.179981830 0.926808414
1726601195.342907906 44.462035897 1.889894997 15.816880003 0.285960650 -0.166106549 0.180562020 0.926300425
1726601195.345408916 44.497208109 1.889110968 15.826606483 0.287251830 -0.166088158 0.181139770 0.925791280
1726601195.347883940 44.532380167 1.888301277 15.836323370 0.288541828 -0.166067394 0.181715090 0.925280963
1726601195.350424051 44.567552092 1.887465834 15.846030559 0.289830616 -0.166044308 0.182287950 0.924769488
1726601195.352945089 44.602723906 1.886604551 15.855727948 0.291118117 -0.166018958 0.182858289 0.924256887
1726601195.355382919 44.637895630 1.885717342 15.865415431 0.292404305 -0.165991398 0.183426078 0.923743174
1726601195.357992887 44.673067288 1.884804118 15.875092899 0.293689184 -0.165961680 0.183991308 0.923228348
1726601195.360380888 44.708238902 1.883864794 15.884760243 0.294972784 -0.165929857 0.184553986 0.922712396
1726601195.362857103 44.743410496 1.882899284 15.894417352 0.296255151 -0.165895977 0.185114130 0.922195299
1726601195.365495920 44.778582095 1.881907503 15.904064115 0.297536340 -0.165860091 0.185671767 0.921677032
1726601195.367908955 44.813753723 1.880889366 15.913700417 0.298816416 -0.165822245 0.186226925 0.921157568
1726601195.370402098 44.848925401 1.879844789 15.923326147 0.300095361 -0.165782432 0.186779578 0.920636926
1726601195.373039961 44.884097142 1.878773686 15.932941194 0.301373104 -0.165740598 0.187329646 0.920115161
1726601195.375441074 44.919268966 1.877675973 15.942545445 0.302649620 -0.165696715 0.187877087 0.919592305
1726601195.377928019 44.954440893 1.876551570 15.952138785 0.303924914 -0.165650782 0.188421886 0.919068364
1726601195.380413055 44.989612947 1.875400394 15.961721094 0.305199019 -0.165602807 0.188964045 0.918543335
1726601195.382946968 45.024785151 1.874222367 15.971292256 0.306471978 -0.165552815 0.189503581 0.918017203
1726601195.385476112 45.059957530 1.873017409 15.980852147 0.307743847 -0.165500833 0.190040516 0.917489946
1726601195.388000011 45.095130111 1.871785442 15.990400646 0.309014688 -0.165446898 0.190574884 0.916961537
1726601195.390429020 45.130302915 1.870526388 15.999937632 0.310284562 -0.165390985 0.191106704 0.916431962
1726601195.392925024 45.165475960 1.869240165 16.009462983 0.311553528 -0.165333026 0.191635984 0.915901217
1726601195.395411968 45.200649268 1.867926694 16.018976577 0.312821650 -0.165272984 0.192162744 0.915369289
1726601195.397969961 45.235822861 1.866585900 16.028478286 0.314088990 -0.165210853 0.192687009 0.914836159
1726601195.400444031 45.270996766 1.865217706 16.037967985 0.315355611 -0.165146640 0.193208809 0.914301800
1726601195.402945995 45.306171009 1.863822039 16.047445545 0.316621575 -0.165080368 0.193728178 0.913766186
1726601195.405575037 45.341345618 1.862398828 16.056910836 0.317886944 -0.165012072 0.194245157 0.913229284
1726601195.407960892 45.376520622 1.860948001 16.066363727 0.319151777 -0.164941791 0.194759781 0.912691063
1726601195.410449028 45.411696047 1.859469486 16.075804087 0.320416128 -0.164869538 0.195272083 0.912151497
1726601195.412965059 45.446871920 1.857963212 16.085231784 0.321680049 -0.164795305 0.195782086 0.911610568
1726601195.415466070 45.482048266 1.856429108 16.094646686 0.322943588 -0.164719106 0.196289819 0.911068253
1726601195.417937994 45.517225115 1.854867105 16.104048658 0.324206793 -0.164640965 0.196795316 0.910524525
1726601195.420551062 45.552402496 1.853277136 16.113437565 0.325469713 -0.164560918 0.197298610 0.909979356
1726601195.422919035 45.587580440 1.851659134 16.122813271 0.326732391 -0.164479006 0.197799738 0.909432716
1726601195.425463915 45.622758978 1.850013033 16.132175639 0.327994871 -0.164395277 0.198298736 0.908884574
1726601195.427972078 45.657938140 1.848338769 16.141524530 0.329257193 -0.164309784 0.198795644 0.908334899
1726601195.430536985 45.693117952 1.846636273 16.150859810 0.330519312 -0.164222487 0.199290417 0.907783724
1726601195.433011055 45.728298430 1.844905477 16.160181347 0.331781122 -0.164133286 0.199782953 0.907231130
1726601195.435554981 45.763479597 1.843146315 16.169489005 0.333042565 -0.164042126 0.200273193 0.906677164
1726601195.437956095 45.798661477 1.841358722 16.178782645 0.334303610 -0.163948984 0.200761104 0.906121849
1726601195.440573931 45.833844099 1.839542635 16.188062130 0.335564250 -0.163853861 0.201246678 0.905565194
1726601195.442967892 45.869027491 1.837697993 16.197327316 0.336824496 -0.163756776 0.201729919 0.905007192
1726601195.445532084 45.904211685 1.835824736 16.206578063 0.338084367 -0.163657761 0.202210845 0.904447827
1726601195.447962999 45.939396712 1.833922804 16.215814227 0.339343890 -0.163556856 0.202689481 0.903887080
1726601195.450443983 45.974582603 1.831992140 16.225035665 0.340603020 -0.163454085 0.203165797 0.903324971
1726601195.453123093 46.009769385 1.830032685 16.234242236 0.341861657 -0.163349457 0.203639720 0.902761556
1726601195.455440044 46.044957088 1.828044384 16.243433796 0.343119748 -0.163242995 0.204111211 0.902196861
1726601195.457988977 46.080145744 1.826027180 16.252610201 0.344377271 -0.163134733 0.204580262 0.901630895
1726601195.460505009 46.115335386 1.823981018 16.261771304 0.345634228 -0.163024716 0.205046877 0.901063650
1726601195.463004112 46.150526047 1.821905846 16.270916960 0.346890635 -0.162912991 0.205511079 0.900495109
1726601195.465523958 46.185717760 1.819801607 16.280047020 0.348146521 -0.162799610 0.205972898 0.899925248
1726601195.468041897 46.220910562 1.817668251 16.289161336 0.349401921 -0.162684629 0.206432374 0.899354037
1726601195.470577955 46.256104483 1.815505724 16.298259763 0.350656795 -0.162568081 0.206889484 0.898781493
1726601195.473001003 46.291299553 1.813313973 16.307342154 0.351911052 -0.162449979 0.207344163 0.898207667
1726601195.475552082 46.326495805 1.811092948 16.316408362 0.353164646 -0.162330350 0.207796380 0.897632583
1726601195.478039980 46.361693270 1.808842597 16.325458240 0.354417562 -0.162209228 0.208246133 0.897056245
1726601195.480496883 46.396891983 1.806562870 16.334491640 0.355669806 -0.162086659 0.208693435 0.896478641
1726601195.482989073 46.432091977 1.804253717 16.343508411 0.356921401 -0.161962687 0.209138316 0.895899752
1726601195.485599995 46.467293288 1.801915089 16.352508404 0.358172381 -0.161837363 0.209580814 0.895319550
1726601195.487987041 46.502495951 1.799546935 16.361491468 0.359422786 -0.161710737 0.210020973 0.894738001
1726601195.490495920 46.537700001 1.797149210 16.370457456 0.360672582 -0.161582872 0.210458786 0.894155112
1726601195.493016005 46.572905472 1.794721866 16.379406218 0.361921686 -0.161453832 0.210894210 0.893570918
1726601195.495552063 46.608112400 1.792264858 16.388337604 0.363170059 -0.161323681 0.211327236 0.892985430
1726601195.498017073 46.643320820 1.789778137 16.397251467 0.364417691 -0.161192474 0.211757870 0.892398643
1726601195.500579119 46.678530768 1.787261659 16.406147656 0.365664593 -0.161060272 0.212186144 0.891810537
1726601195.503007889 46.713742278 1.784715375 16.415026021 0.366910792 -0.160927127 0.212612094 0.891221088
1726601195.505568981 46.748955387 1.782139238 16.423886412 0.368156324 -0.160793094 0.213035767 0.890630262
1726601195.508004904 46.784170129 1.779533202 16.432728680 0.369401230 -0.160658223 0.213457219 0.890038023
1726601195.510530949 46.819386537 1.776897218 16.441552676 0.370645556 -0.160522534 0.213876492 0.889444340
1726601195.513020039 46.854604642 1.774231235 16.450358251 0.371889345 -0.160386020 0.214293629 0.888849189
1726601195.515616894 46.889824476 1.771535204 16.459145258 0.373132643 -0.160248692 0.214708677 0.888252538
1726601195.518062115 46.925046070 1.768809077 16.467913547 0.374375498 -0.160110568 0.215121687 0.887654354
1726601195.520570993 46.960269459 1.766052806 16.476662970 0.375617955 -0.159971675 0.215532713 0.887054601
1726601195.523081064 46.995494674 1.763266342 16.485393378 0.376860057 -0.159832045 0.215941809 0.886453242
1726601195.525577068 47.030721750 1.760449639 16.494104622 0.378101849 -0.159691716 0.216349035 0.885850237
1726601195.528057098 47.065950721 1.757602647 16.502796553 0.379343372 -0.159550726 0.216754449 0.885245548
1726601195.530587912 47.101181619 1.754725323 16.511469026 0.380584514 -0.159409127 0.217157987 0.884639230
1726601195.533155918 47.136414477 1.751817623 16.520121896 0.381825055 -0.159266983 0.217559510 0.884031399
1726601195.535552979 47.171649327 1.748879504 16.528755019 0.383064860 -0.159124352 0.217958933 0.883422129
1726601195.538069963 47.206886201 1.745910920 16.537368251 0.384303850 -0.158981282 0.218356216 0.882811455
1726601195.540600061 47.242125133 1.742911826 16.545961445 0.385541988 -0.158837821 0.218751354 0.882199392
1726601195.543040991 47.277366155 1.739882175 16.554534457 0.386779267 -0.158694010 0.219144364 0.881585933
1726601195.545618057 47.312609300 1.736821920 16.563087140 0.388015700 -0.158549892 0.219535280 0.880971060
1726601195.548084021 47.347854599 1.733731015 16.571619351 0.389251316 -0.158405504 0.219924150 0.880354745
1726601195.550545931 47.383102084 1.730609412 16.580130945 0.390486077 -0.158260889 0.220310964 0.879737003
1726601195.553061008 47.418351787 1.727457065 16.588621781 0.391719898 -0.158116096 0.220695682 0.879117875
1726601195.555579901 47.453603739 1.724273928 16.597091715 0.392952741 -0.157971161 0.221078292 0.878497379
1726601195.558160067 47.488857970 1.721059954 16.605540606 0.394184597 -0.157826125 0.221458813 0.877875510
1726601195.560586929 47.524114511 1.717815093 16.613968311 0.395415481 -0.157681022 0.221837279 0.877252252
1726601195.563091040 47.559373393 1.714539297 16.622374688 0.396645424 -0.157535883 0.222213738 0.876627577
1726601195.565577984 47.594634646 1.711232517 16.630759596 0.397874465 -0.157390737 0.222588247 0.876001449
1726601195.568043947 47.629898299 1.707894701 16.639122893 0.399102650 -0.157245615 0.222960868 0.875373830
1726601195.570550919 47.665164382 1.704525804 16.647464442 0.400329877 -0.157100555 0.223331545 0.874744778
1726601195.573035002 47.700432923 1.701125777 16.655784105 0.401555948 -0.156955605 0.223700132 0.874114415
1726601195.575579882 47.735703950 1.697694574 16.664081748 0.402780739 -0.156810803 0.224066551 0.873482815
1726601195.578084946 47.770977489 1.694232144 16.672357233 0.404004193 -0.156666182 0.224430772 0.872850015
1726601195.580630064 47.806253570 1.690738438 16.680610423 0.405226292 -0.156521769 0.224792801 0.872216020
1726601195.583081007 47.841532219 1.687213403 16.688841183 0.406447048 -0.156377589 0.225152664 0.871580820
1726601195.585603952 47.876813463 1.683656989 16.697049375 0.407666494 -0.156233664 0.225510409 0.870944389
1726601195.588078976 47.912097329 1.680069142 16.705234864 0.408884674 -0.156090014 0.225866095 0.870306692
1726601195.590616941 47.947383844 1.676449811 16.713397517 0.410101496 -0.155946667 0.226219659 0.869667791
1726601195.593074083 47.982673030 1.672798947 16.721537203 0.411316765 -0.155803661 0.226570956 0.869027813
1726601195.595596075 48.017964915 1.669116499 16.729653791 0.412530376 -0.155661027 0.226919910 0.868386831
1726601195.598104000 48.053259521 1.665402413 16.737747150 0.413742279 -0.155518785 0.227266492 0.867744879
1726601195.600578070 48.088556873 1.661656636 16.745817148 0.414952473 -0.155376955 0.227610713 0.867101961
1726601195.603082895 48.123856996 1.657879113 16.753863655 0.416160982 -0.155235551 0.227952608 0.866458060
1726601195.605608940 48.159159913 1.654069789 16.761886538 0.417367854 -0.155094586 0.228292232 0.865813144
1726601195.608100891 48.194465647 1.650228607 16.769885667 0.418573146 -0.154954070 0.228629652 0.865167174
1726601195.610625982 48.229774222 1.646355511 16.777860913 0.419776853 -0.154814020 0.228964877 0.864520155
1726601195.613162041 48.265085659 1.642450447 16.785812149 0.420978922 -0.154674453 0.229297874 0.863872123
1726601195.615592003 48.300399979 1.638513356 16.793739246 0.422179343 -0.154535382 0.229628649 0.863223089
1726601195.618098974 48.335717206 1.634544182 16.801642078 0.423378138 -0.154396819 0.229957235 0.862573037
1726601195.620618105 48.371037359 1.630542866 16.809520515 0.424575345 -0.154258772 0.230283681 0.861921942
1726601195.623080015 48.406360459 1.626509349 16.817374432 0.425771020 -0.154121246 0.230608052 0.861269764
1726601195.625634909 48.441686528 1.622443570 16.825203702 0.426965227 -0.153984249 0.230930419 0.860616458
1726601195.628092051 48.477015584 1.618345470 16.833008197 0.428158031 -0.153847784 0.231250864 0.859961974
1726601195.630568981 48.512347648 1.614214988 16.840787793 0.429349432 -0.153711861 0.231569399 0.859306315
1726601195.633125067 48.547682738 1.610052066 16.848542367 0.430539372 -0.153576493 0.231885991 0.858649519
1726601195.635587931 48.583020872 1.605856641 16.856271795 0.431727840 -0.153441687 0.232200646 0.857991597
1726601195.638091087 48.618362068 1.601628653 16.863975954 0.432914847 -0.153307451 0.232513389 0.857332540
1726601195.640672922 48.653706345 1.597368040 16.871654719 0.434100428 -0.153173787 0.232824269 0.856672323
1726601195.643151045 48.689053719 1.593074738 16.879307969 0.435284628 -0.153040700 0.233133347 0.856010911
1726601195.645673037 48.724404208 1.588748684 16.886935580 0.436467499 -0.152908191 0.233440690 0.855348263
1726601195.648163080 48.759757829 1.584389813 16.894537428 0.437649101 -0.152776259 0.233746370 0.854684336
1726601195.650615931 48.795114598 1.579998067 16.902113396 0.438829274 -0.152644953 0.234050269 0.854019238
1726601195.653094053 48.830474535 1.575573388 16.909663368 0.440007707 -0.152514353 0.234352128 0.853353192
1726601195.655586958 48.865837658 1.571115718 16.917187227 0.441184211 -0.152384514 0.234651786 0.852686338
1726601195.658086061 48.901203982 1.566624996 16.924684856 0.442358682 -0.152255471 0.234949168 0.852018753
1726601195.660590887 48.936573522 1.562101157 16.932156137 0.443531080 -0.152127247 0.235244244 0.851350473
1726601195.663147926 48.971946295 1.557544137 16.939600953 0.444701406 -0.151999855 0.235537028 0.850681499
1726601195.665657997 49.007322313 1.552953871 16.947019187 0.445869692 -0.151873301 0.235827559 0.850011812
1726601195.668092012 49.042701590 1.548330290 16.954410719 0.447035994 -0.151747584 0.236115901 0.849341375
1726601195.670593977 49.078084137 1.543673331 16.961775439 0.448200156 -0.151622719 0.236401904 0.848670320
1726601195.673105001 49.113469966 1.538982930 16.969113236 0.449361880 -0.151498722 0.236685278 0.847998890
1726601195.675632000 49.148859085 1.534259023 16.976424000 0.450520996 -0.151375603 0.236965849 0.847327236
1726601195.678112984 49.184251506 1.529501542 16.983707620 0.451677424 -0.151253363 0.237243528 0.846655439
1726601195.680577993 49.219647238 1.524710420 16.990963983 0.452831146 -0.151131996 0.237518288 0.845983532
1726601195.683088064 49.255046290 1.519885587 16.998192976 0.453982190 -0.151011491 0.237790146 0.845311509
1726601195.685605049 49.290448672 1.515026972 17.005394487 0.455130614 -0.150891837 0.238059151 0.844639342
1726601195.688085079 49.325854391 1.510134505 17.012568404 0.456276498 -0.150773021 0.238325373 0.843966984
1726601195.690633059 49.361263456 1.505208118 17.019714617 0.457419713 -0.150655042 0.238588671 0.843294558
1726601195.693135977 49.396675873 1.500247743 17.026833023 0.458559989 -0.150537907 0.238848754 0.842622304
1726601195.695585966 49.432091646 1.495253312 17.033923514 0.459697182 -0.150421616 0.239105449 0.841950369
1726601195.698098898 49.467510784 1.490224755 17.040985985 0.460831232 -0.150306160 0.239358672 0.841278824
1726601195.700634956 49.502933290 1.485162000 17.048020327 0.461962147 -0.150191529 0.239608409 0.840607691
1726601195.703133106 49.538359171 1.480064976 17.055026431 0.463089975 -0.150077704 0.239854683 0.839936956
1726601195.705621004 49.573788432 1.474933608 17.062004188 0.464214796 -0.149964673 0.240097556 0.839266575
1726601195.708259106 49.609221077 1.469767824 17.068953491 0.465336708 -0.149852414 0.240337108 0.838596492
1726601195.710577965 49.644657114 1.464567552 17.075874230 0.466455751 -0.149740942 0.240573367 0.837926690
1726601195.713112116 49.680096550 1.459332721 17.082766298 0.467571919 -0.149630301 0.240806336 0.837257178
1726601195.715610027 49.715539393 1.454063259 17.089629589 0.468685250 -0.149520513 0.241036048 0.836587937
1726601195.718147993 49.750985647 1.448759094 17.096463996 0.469795814 -0.149411587 0.241262567 0.835918923
1726601195.720609903 49.786435318 1.443420150 17.103269410 0.470903695 -0.149303525 0.241485975 0.835250077
1726601195.723092079 49.821888407 1.438046353 17.110045725 0.472008992 -0.149196321 0.241706367 0.834581333
1726601195.725836992 49.857344920 1.432637625 17.116792834 0.473111811 -0.149089963 0.241923848 0.833912615
1726601195.728147984 49.892804856 1.427193891 17.123510630 0.474212260 -0.148984439 0.242138523 0.833243845
1726601195.730597973 49.928268222 1.421715079 17.130199009 0.475310233 -0.148879806 0.242350290 0.832575115
1726601195.733067036 49.963735027 1.416201123 17.136857872 0.476405470 -0.148776175 0.242558892 0.831906643
1726601195.735574007 49.999205276 1.410651952 17.143487118 0.477497830 -0.148673612 0.242764181 0.831238553
1726601195.738096952 50.034678974 1.405067494 17.150086644 0.478587256 -0.148572162 0.242966093 0.830570906
1726601195.740621090 50.070156121 1.399447672 17.156656349 0.479673748 -0.148471843 0.243164617 0.829903715
1726601195.743104935 50.105636719 1.393792409 17.163196129 0.480757348 -0.148372661 0.243359789 0.829236962
1726601195.745615005 50.141120767 1.388101627 17.169705884 0.481838126 -0.148274613 0.243551668 0.828570603
1726601195.748116970 50.176608264 1.382375247 17.176185509 0.482916169 -0.148177684 0.243740332 0.827904583
1726601195.750571966 50.212099211 1.376613203 17.182634920 0.483990781 -0.148081992 0.243924995 0.827239533
1726601195.753086090 50.247593614 1.370815441 17.189054041 0.485060727 -0.147987744 0.244104242 0.826576577
1726601195.755621910 50.283091475 1.364981901 17.195442792 0.486125213 -0.147895069 0.244277117 0.825916471
1726601195.758184910 50.318592791 1.359112513 17.201801091 0.487183762 -0.147804044 0.244442999 0.825259697
1726601195.760587931 50.354097562 1.353207204 17.208128850 0.488236126 -0.147714703 0.244601515 0.824606543
1726601195.763104916 50.389605782 1.347265896 17.214425979 0.489282221 -0.147627055 0.244752463 0.823957155
1726601195.765630007 50.425117445 1.341288509 17.220692391 0.490322078 -0.147541087 0.244895777 0.823311573
1726601195.768069029 50.460632544 1.335274960 17.226927994 0.491355807 -0.147456771 0.245031475 0.822669769
1726601195.770634890 50.496151104 1.329225182 17.233132691 0.492383577 -0.147374435 0.245159827 0.822031537
1726601195.773258924 50.531673172 1.323139125 17.239306381 0.493405595 -0.147294657 0.245281277 0.821396554
1726601195.775574923 50.567198779 1.317016721 17.245448968 0.494422086 -0.147217838 0.245396223 0.820764523
1726601195.778114080 50.602727944 1.310857895 17.251560358 0.495433282 -0.147144238 0.245505016 0.820135186
1726601195.780565023 50.638260677 1.304662563 17.257640461 0.496439422 -0.147074023 0.245607973 0.819508301
1726601195.783070087 50.673796978 1.298430635 17.263689190 0.497440743 -0.147007285 0.245705385 0.818883648
1726601195.785763979 50.709336844 1.292162013 17.269706459 0.498437479 -0.146944060 0.245797517 0.818261024
1726601195.788152933 50.744880267 1.285856597 17.275692184 0.499429854 -0.146884348 0.245884614 0.817640242
1726601195.790631056 50.780427233 1.279514293 17.281646302 0.500417297 -0.146828187 0.245965913 0.817021898
1726601195.793117046 50.815977726 1.273135014 17.287568763 0.501398684 -0.146775637 0.246039927 0.816407145
1726601195.795598030 50.851531729 1.266718663 17.293459512 0.502373318 -0.146726705 0.246105664 0.815796743
1726601195.798130989 50.887089219 1.260265137 17.299318490 0.503340809 -0.146681358 0.246162483 0.815191169
1726601195.800601006 50.922650176 1.253774326 17.305145636 0.504300985 -0.146639536 0.246210011 0.814590691
1726601195.803144932 50.958214573 1.247246115 17.310940888 0.505253833 -0.146601160 0.246248062 0.813995428
1726601195.805654049 50.993782386 1.240680388 17.316704182 0.506199444 -0.146566137 0.246276581 0.813405395
1726601195.808105946 51.029353587 1.234077021 17.322435454 0.507137991 -0.146534365 0.246295616 0.812820526
1726601195.810611010 51.064928184 1.227435914 17.328134636 0.508069618 -0.146506131 0.246305385 0.812240651
1726601195.813069105 51.100506206 1.220756977 17.333801657 0.508994452 -0.146482002 0.246306243 0.811665513
1726601195.815594912 51.136087670 1.214040107 17.339436450 0.509912680 -0.146462347 0.246298527 0.811094862
1726601195.818093061 51.171672573 1.207285188 17.345038952 0.510824521 -0.146447393 0.246282556 0.810528453
1726601195.820625067 51.207260906 1.200492093 17.350609101 0.511730217 -0.146437261 0.246258638 0.809966047
1726601195.823095083 51.242852651 1.193660689 17.356146840 0.512630026 -0.146431993 0.246227061 0.809407414
1726601195.825634956 51.278447780 1.186790835 17.361652112 0.513524208 -0.146431579 0.246188101 0.808852335
1726601195.828140974 51.314046264 1.179882383 17.367124864 0.514413022 -0.146435962 0.246142013 0.808300601
1726601195.830769062 51.349648065 1.172935192 17.372565060 0.515295939 -0.146445088 0.246087953 0.807752840
1726601195.833132029 51.385253139 1.165949121 17.377972684 0.516171884 -0.146458896 0.246024285 0.807210276
1726601195.835680962 51.420861440 1.158924025 17.383347711 0.517040205 -0.146477288 0.245949909 0.806673709
1726601195.838270903 51.456472923 1.151859747 17.388690112 0.517900554 -0.146500145 0.245864121 0.806143633
1726601195.840648890 51.492087538 1.144756128 17.393999856 0.518752806 -0.146527329 0.245766511 0.805620314
1726601195.843147993 51.527705235 1.137613002 17.399276910 0.519596985 -0.146558690 0.245656868 0.805103861
1726601195.845716000 51.563325962 1.130430201 17.404521239 0.520433225 -0.146594073 0.245535135 0.804594266
1726601195.848195076 51.598949667 1.123207552 17.409732810 0.521261733 -0.146633317 0.245401357 0.804091444
